Date,Open,High,Low,Close,Adj Close,Volume
2010-06-01,73.970001,75.330002,71.639999,72.580002,72.580002,420674
2010-06-02,71.940002,73.930000,71.680000,72.860001,72.860001,438588
2010-06-03,73.699997,74.949997,72.320000,74.610001,74.610001,391034
2010-06-04,74.610001,75.419998,70.790001,71.510002,71.510002,439431
2010-06-06,null,null,null,null,null,null
2010-06-07,70.349998,72.489998,69.510002,71.440002,71.440002,448494
2010-06-08,71.160004,72.400002,70.750000,71.989998,71.989998,417308
2010-06-09,72.510002,74.959999,72.029999,74.379997,74.379997,421966
2010-06-10,73.870003,76.300003,73.720001,75.480003,75.480003,436981
2010-06-11,75.519997,75.639999,73.260002,73.779999,73.779999,430042
2010-06-13,null,null,null,null,null,null
2010-06-14,74.059998,75.989998,74.040001,75.120003,75.120003,421739
2010-06-15,74.769997,77.160004,74.620003,76.940002,76.940002,321671
2010-06-16,77.059998,78.129997,76.059998,77.669998,77.669998,308294
2010-06-17,77.449997,77.790001,76.169998,76.790001,76.790001,323357
2010-06-18,76.550003,77.449997,75.559998,77.180000,77.180000,303284
2010-06-20,null,null,null,null,null,null
2010-06-21,77.500000,78.919998,76.879997,77.820000,77.820000,157434
2010-06-22,77.349998,78.099998,76.529999,77.209999,77.209999,124289
2010-06-23,77.519997,77.830002,75.169998,76.349998,76.349998,285495
2010-06-24,76.000000,76.570000,75.320000,76.510002,76.510002,365038
2010-06-25,76.559998,79.190002,75.900002,78.860001,78.860001,260401
2010-06-27,null,null,null,null,null,null
2010-06-28,79.000000,79.379997,77.720001,78.250000,78.250000,316456
2010-06-29,78.150002,78.320000,75.209999,75.940002,75.940002,223305
2010-06-30,75.459999,76.830002,74.389999,75.629997,75.629997,323267
2010-07-01,75.370003,75.400002,72.050003,72.949997,72.949997,357752
2010-07-02,72.669998,73.379997,71.620003,72.139999,72.139999,405081
2010-07-04,null,null,null,null,null,null
2010-07-06,72.059998,73.860001,71.089996,71.980003,71.980003,256171
2010-07-07,72.070000,74.559998,71.440002,74.070000,74.070000,325727
2010-07-08,74.849998,76.000000,74.379997,75.440002,75.440002,288660
2010-07-09,75.849998,76.480003,75.000000,76.089996,76.089996,325813
2010-07-11,null,null,null,null,null,null
2010-07-12,76.300003,76.430000,74.519997,74.949997,74.949997,269887
2010-07-13,75.059998,77.370003,74.250000,77.150002,77.150002,309169
2010-07-14,77.129997,78.150002,76.379997,77.040001,77.040001,361792
2010-07-15,76.760002,77.660004,75.330002,76.620003,76.620003,364471
2010-07-16,76.820000,77.150002,75.250000,76.010002,76.010002,366023
2010-07-18,null,null,null,null,null,null
2010-07-19,75.720001,77.690002,75.500000,76.540001,76.540001,225250
2010-07-20,76.400002,77.570000,75.650002,77.440002,77.440002,169548
2010-07-21,77.849998,78.570000,76.199997,76.559998,76.559998,285817
2010-07-22,76.430000,79.419998,76.160004,79.300003,79.300003,322410
2010-07-23,79.269997,79.599998,78.400002,78.980003,78.980003,358815
2010-07-25,null,null,null,null,null,null
2010-07-26,78.980003,79.330002,78.059998,78.980003,78.980003,259741
2010-07-27,78.919998,79.690002,76.790001,77.500000,77.500000,227656
2010-07-28,77.080002,77.739998,75.900002,76.989998,76.989998,377844
2010-07-29,76.889999,78.889999,76.449997,78.360001,78.360001,314173
2010-07-30,78.250000,79.050003,76.830002,78.949997,78.949997,350581
2010-08-01,null,null,null,null,null,null
2010-08-02,78.949997,81.769997,78.830002,81.339996,81.339996,294425
2010-08-03,81.410004,82.639999,81.110001,82.550003,82.550003,306098
2010-08-04,82.419998,82.970001,81.620003,82.470001,82.470001,290979
2010-08-05,82.440002,82.480003,81.559998,82.010002,82.010002,293321
2010-08-06,82.120003,82.669998,80.040001,80.699997,80.699997,234811
2010-08-08,null,null,null,null,null,null
2010-08-09,80.910004,81.760002,80.709999,81.480003,81.480003,397532
2010-08-10,81.440002,81.620003,79.199997,80.250000,80.250000,267083
2010-08-11,80.220001,80.440002,77.419998,78.019997,78.019997,385854
2010-08-12,77.309998,77.970001,75.519997,75.739998,75.739998,416889
2010-08-13,75.750000,76.739998,75.010002,75.389999,75.389999,430788
2010-08-15,null,null,null,null,null,null
2010-08-16,75.599998,75.949997,74.860001,75.239998,75.239998,286126
2010-08-17,75.059998,76.629997,75.010002,75.769997,75.769997,237455
2010-08-18,75.449997,75.739998,73.830002,75.419998,75.419998,347432
2010-08-19,75.269997,76.099998,73.959999,74.430000,74.430000,247104
2010-08-20,74.449997,74.599998,73.190002,73.459999,73.459999,123224
2010-08-22,null,null,null,null,null,null
2010-08-23,73.900002,74.480003,72.750000,73.099998,73.099998,246977
2010-08-24,72.949997,73.050003,71.320000,71.629997,71.629997,252439
2010-08-25,71.470001,72.870003,70.760002,72.519997,72.519997,340994
2010-08-26,72.820000,73.980003,72.540001,73.360001,73.360001,343405
2010-08-27,73.180000,75.449997,72.040001,75.169998,75.169998,362828
2010-08-29,null,null,null,null,null,null
2010-08-30,75.500000,75.580002,74.169998,74.699997,74.699997,477903
2010-08-31,74.070000,74.730003,71.529999,71.919998,71.919998,260666
2010-09-01,71.699997,74.480003,71.669998,73.910004,73.910004,469412
2010-09-02,73.910004,75.139999,73.110001,75.019997,75.019997,396607
2010-09-03,74.930000,75.440002,73.199997,74.599998,74.599998,340168
2010-09-05,null,null,null,null,null,null
2010-09-07,74.300003,74.629997,72.629997,74.089996,74.089996,379300
2010-09-08,73.910004,75.389999,73.370003,74.669998,74.669998,406641
2010-09-09,74.919998,75.959999,73.879997,74.250000,74.250000,359759
2010-09-10,74.400002,76.730003,74.370003,76.449997,76.449997,372881
2010-09-12,null,null,null,null,null,null
2010-09-13,76.360001,78.040001,76.360001,77.190002,77.190002,431370
2010-09-14,77.169998,77.989998,76.209999,76.800003,76.800003,349157
2010-09-15,76.639999,76.650002,74.660004,76.019997,76.019997,416114
2010-09-16,75.760002,75.989998,74.110001,74.570000,74.570000,356325
2010-09-17,74.470001,75.250000,72.750000,73.660004,73.660004,289281
2010-09-19,null,null,null,null,null,null
2010-09-20,73.589996,75.449997,73.320000,74.860001,74.860001,195831
2010-09-21,74.570000,74.599998,72.809998,73.519997,73.519997,132427
2010-09-22,74.790001,76.000000,73.839996,74.709999,74.709999,311954
2010-09-23,74.839996,75.610001,73.580002,75.180000,75.180000,343846
2010-09-24,74.949997,76.680000,74.660004,76.489998,76.489998,295903
2010-09-26,null,null,null,null,null,null
2010-09-27,76.470001,77.169998,75.519997,76.519997,76.519997,288499
2010-09-28,76.230003,77.120003,75.529999,76.180000,76.180000,289641
2010-09-29,76.199997,78.129997,75.599998,77.860001,77.860001,329350
2010-09-30,77.910004,80.180000,77.550003,79.970001,79.970001,388993
2010-10-01,79.839996,81.690002,79.699997,81.580002,81.580002,418628
2010-10-03,null,null,null,null,null,null
2010-10-04,81.680000,82.379997,80.769997,81.470001,81.470001,359944
2010-10-05,81.370003,82.989998,81.150002,82.820000,82.820000,313306
2010-10-06,82.599998,84.089996,82.290001,83.230003,83.230003,336832
2010-10-07,83.269997,84.430000,81.000000,81.669998,81.669998,349174
2010-10-08,81.430000,83.129997,80.300003,82.660004,82.660004,450952
2010-10-10,null,null,null,null,null,null
2010-10-11,82.949997,83.500000,81.849998,82.209999,82.209999,414081
2010-10-12,81.940002,82.330002,80.879997,81.669998,81.669998,234320
2010-10-13,81.720001,83.449997,81.680000,83.010002,83.010002,333582
2010-10-14,83.230003,84.120003,82.209999,82.690002,82.690002,330288
2010-10-15,82.769997,83.330002,80.750000,81.250000,81.250000,340955
2010-10-17,null,null,null,null,null,null
2010-10-18,81.379997,83.279999,80.349998,83.080002,83.080002,345844
2010-10-19,82.949997,83.209999,79.389999,79.489998,79.489998,225081
2010-10-20,79.480003,82.029999,79.349998,81.769997,81.769997,151357
2010-10-21,82.550003,82.699997,80.089996,80.559998,80.559998,422745
2010-10-22,80.730003,82.070000,80.410004,81.690002,81.690002,378285
2010-10-24,null,null,null,null,null,null
2010-10-25,82.010002,83.279999,81.449997,82.519997,82.519997,256382
2010-10-26,82.470001,82.879997,81.809998,82.550003,82.550003,339395
2010-10-27,82.480003,82.690002,80.519997,81.940002,81.940002,265930
2010-10-28,81.989998,82.639999,81.500000,82.180000,82.180000,375249
2010-10-29,81.919998,82.120003,80.559998,81.430000,81.430000,296748
2010-10-31,null,null,null,null,null,null
2010-11-01,81.449997,83.860001,81.320000,82.949997,82.949997,313874
2010-11-02,82.879997,84.470001,82.830002,83.900002,83.900002,358535
2010-11-03,84.370003,85.360001,83.570000,84.690002,84.690002,281834
2010-11-04,85.089996,86.830002,84.919998,86.489998,86.489998,393735
2010-11-05,86.599998,87.430000,85.959999,86.849998,86.849998,317997
2010-11-07,null,null,null,null,null,null
2010-11-08,87.389999,87.489998,85.959999,87.059998,87.059998,317997
2010-11-09,86.750000,87.629997,85.480003,86.720001,86.720001,309966
2010-11-10,86.449997,88.209999,86.099998,87.809998,87.809998,367995
2010-11-11,87.849998,88.629997,87.540001,87.809998,87.809998,472840
2010-11-12,87.730003,87.849998,84.519997,84.879997,84.879997,343012
2010-11-14,null,null,null,null,null,null
2010-11-15,84.870003,85.769997,84.480003,84.860001,84.860001,478815
2010-11-16,84.580002,84.739998,82.070000,82.339996,82.339996,315260
2010-11-17,82.440002,82.669998,80.059998,80.440002,80.440002,454828
2010-11-18,80.449997,82.349998,80.440002,81.849998,81.849998,334525
2010-11-19,82.239998,82.750000,80.589996,81.510002,81.510002,160405
2010-11-21,null,null,null,null,null,null
2010-11-22,82.150002,82.870003,80.680000,81.739998,81.739998,324513
2010-11-23,81.610001,82.099998,80.279999,81.250000,81.250000,290222
2010-11-24,80.989998,84.199997,80.970001,83.860001,83.860001,351860
2010-11-26,null,null,null,null,null,null
2010-11-28,null,null,null,null,null,null
2010-11-29,83.900002,85.830002,83.589996,85.730003,85.730003,174178
2010-11-30,85.809998,85.900002,83.550003,84.110001,84.110001,335800
2010-12-01,83.660004,86.949997,83.629997,86.750000,86.750000,338358
2010-12-02,86.800003,88.129997,86.269997,88.000000,88.000000,340736
2010-12-03,87.940002,89.489998,87.139999,89.190002,89.190002,330642
2010-12-05,null,null,null,null,null,null
2010-12-06,89.440002,89.760002,88.559998,89.379997,89.379997,354635
2010-12-07,88.919998,90.760002,88.099998,88.690002,88.690002,293836
2010-12-08,88.349998,88.989998,87.330002,88.279999,88.279999,462689
2010-12-09,88.550003,89.419998,87.709999,88.370003,88.370003,383144
2010-12-10,88.510002,89.000000,87.099998,87.790001,87.790001,353964
2010-12-12,null,null,null,null,null,null
2010-12-13,87.680000,89.489998,87.440002,88.610001,88.610001,313842
2010-12-14,88.190002,88.949997,87.739998,88.279999,88.279999,329766
2010-12-15,88.279999,89.089996,86.830002,88.620003,88.620003,281851
2010-12-16,88.480003,88.650002,87.629997,87.699997,87.699997,355056
2010-12-17,87.870003,88.519997,87.010002,88.019997,88.019997,221145
2010-12-19,null,null,null,null,null,null
2010-12-20,88.180000,88.980003,87.260002,88.809998,88.809998,152396
2010-12-21,89.220001,89.970001,89.059998,89.820000,89.820000,265975
2010-12-22,89.989998,90.800003,89.849998,90.480003,90.480003,187321
2010-12-23,90.610001,91.629997,90.330002,91.510002,91.510002,187386
2010-12-26,null,null,null,null,null,null
2010-12-27,91.070000,91.879997,90.510002,91.000000,91.000000,145007
2010-12-28,90.790001,91.669998,90.750000,91.489998,91.489998,104321
2010-12-29,91.269997,91.529999,90.800003,91.120003,91.120003,104415
2010-12-30,90.980003,91.400002,89.019997,89.839996,89.839996,117853
2010-12-31,89.669998,92.059998,89.050003,91.379997,91.379997,209645
2011-01-02,null,null,null,null,null,null
2011-01-03,91.309998,92.580002,91.209999,91.550003,91.550003,171010
2011-01-04,91.500000,92.070000,88.360001,89.379997,89.379997,225189
2011-01-05,89.290001,90.839996,88.099998,90.300003,90.300003,415521
2011-01-06,90.470001,90.709999,87.849998,88.379997,88.379997,416908
2011-01-07,88.180000,89.480003,87.250000,88.029999,88.029999,440456
2011-01-09,null,null,null,null,null,null
2011-01-10,89.000000,89.980003,88.129997,89.250000,89.250000,444813
2011-01-11,89.309998,91.389999,88.930000,91.110001,91.110001,430277
2011-01-12,91.180000,92.389999,90.790001,91.860001,91.860001,429761
2011-01-13,92.000000,92.370003,90.750000,91.400002,91.400002,382686
2011-01-14,90.989998,91.690002,90.099998,91.540001,91.540001,358898
2011-01-16,null,null,null,null,null,null
2011-01-18,91.510002,91.900002,90.550003,91.379997,91.379997,313331
2011-01-19,91.339996,92.099998,90.470001,90.860001,90.860001,211930
2011-01-20,90.699997,90.860001,88.000000,88.860001,88.860001,109525
2011-01-21,89.449997,90.220001,88.870003,89.110001,89.110001,442041
2011-01-23,null,null,null,null,null,null
2011-01-24,89.260002,89.629997,87.269997,87.870003,87.870003,287810
2011-01-25,87.699997,87.849998,86.120003,86.190002,86.190002,356085
2011-01-26,86.230003,87.779999,86.029999,87.330002,87.330002,338646
2011-01-27,87.550003,87.660004,85.419998,85.639999,85.639999,347753
2011-01-28,85.279999,89.730003,85.110001,89.339996,89.339996,369379
2011-01-30,null,null,null,null,null,null
2011-01-31,89.970001,92.839996,88.400002,92.190002,92.190002,584789
2011-02-01,92.199997,92.449997,90.440002,90.769997,90.769997,436801
2011-02-02,90.510002,91.779999,90.099998,90.860001,90.860001,392882
2011-02-03,90.930000,92.050003,90.000000,90.540001,90.540001,312107
2011-02-04,90.629997,91.669998,88.449997,89.029999,89.029999,290494
2011-02-06,null,null,null,null,null,null
2011-02-07,89.059998,89.540001,87.180000,87.480003,87.480003,359925
2011-02-08,87.410004,88.110001,85.879997,86.940002,86.940002,324984
2011-02-09,87.349998,87.949997,86.360001,86.709999,86.709999,414877
2011-02-10,86.930000,87.900002,85.959999,86.730003,86.730003,367209
2011-02-11,87.699997,87.769997,85.099998,85.580002,85.580002,419188
2011-02-13,null,null,null,null,null,null
2011-02-14,85.500000,86.519997,84.580002,84.809998,84.809998,383391
2011-02-15,84.839996,85.970001,83.849998,84.320000,84.320000,319329
2011-02-16,84.440002,85.949997,84.120003,84.989998,84.989998,284165
2011-02-17,85.250000,86.629997,84.379997,86.360001,86.360001,297660
2011-02-18,86.400002,87.879997,85.650002,86.199997,86.199997,176128
2011-02-20,null,null,null,null,null,null
2011-02-22,86.379997,94.489998,86.250000,93.570000,93.570000,155296
2011-02-23,95.680000,100.000000,95.139999,98.099998,98.099998,638193
2011-02-24,98.970001,103.410004,95.620003,97.279999,97.279999,489667
2011-02-25,96.629997,99.199997,96.169998,97.879997,97.879997,507456
2011-02-27,null,null,null,null,null,null
2011-02-28,98.500000,99.959999,96.709999,96.970001,96.970001,307903
2011-03-01,96.970001,100.680000,96.370003,99.629997,99.629997,262001
2011-03-02,100.480003,102.430000,99.209999,102.230003,102.230003,322429
2011-03-03,102.389999,102.940002,100.150002,101.910004,101.910004,446378
2011-03-04,101.699997,105.169998,101.540001,104.419998,104.419998,382555
2011-03-06,null,null,null,null,null,null
2011-03-07,104.650002,106.949997,104.250000,105.440002,105.440002,369148
2011-03-08,104.849998,105.790001,103.330002,105.019997,105.019997,404435
2011-03-09,104.959999,105.919998,103.900002,104.379997,104.379997,420036
2011-03-10,104.449997,105.059998,100.620003,102.699997,102.699997,353948
2011-03-11,102.639999,103.000000,99.010002,101.160004,101.160004,432988
2011-03-13,null,null,null,null,null,null
2011-03-14,100.309998,101.599998,98.470001,101.190002,101.190002,342531
2011-03-15,101.860001,101.870003,96.709999,97.180000,97.180000,289434
2011-03-16,97.400002,99.599998,96.220001,97.980003,97.980003,388736
2011-03-17,98.099998,101.989998,96.599998,101.419998,101.419998,357944
2011-03-18,101.779999,103.660004,100.139999,101.070000,101.070000,261573
2011-03-20,null,null,null,null,null,null
2011-03-21,102.120003,103.349998,101.660004,102.330002,102.330002,217675
2011-03-22,102.099998,104.540001,101.430000,104.000000,104.000000,103960
2011-03-23,104.849998,106.339996,104.379997,105.750000,105.750000,303365
2011-03-24,105.519997,106.690002,104.760002,105.599998,105.599998,254571
2011-03-25,105.459999,105.949997,104.500000,105.400002,105.400002,258015
2011-03-27,null,null,null,null,null,null
2011-03-28,105.430000,105.760002,103.599998,103.980003,103.980003,235658
2011-03-29,103.940002,105.000000,102.699997,104.790001,104.790001,223079
2011-03-30,104.449997,105.150002,103.440002,104.269997,104.269997,246824
2011-03-31,104.309998,106.830002,104.120003,106.720001,106.720001,256895
2011-04-01,106.620003,108.230003,106.300003,107.940002,107.940002,270630
2011-04-03,null,null,null,null,null,null
2011-04-04,108.290001,108.779999,107.580002,108.470001,108.470001,283710
2011-04-05,108.199997,108.599998,107.500000,108.339996,108.339996,228494
2011-04-06,107.989998,109.150002,107.720001,108.830002,108.830002,249358
2011-04-07,108.669998,110.440002,108.230003,110.300003,110.300003,255598
2011-04-08,110.320000,113.180000,110.110001,112.790001,112.790001,334906
2011-04-10,null,null,null,null,null,null
2011-04-11,113.279999,113.459999,108.879997,109.919998,109.919998,319475
2011-04-12,108.970001,110.239998,105.470001,106.250000,106.250000,364348
2011-04-13,106.019997,107.430000,105.309998,107.110001,107.110001,555625
2011-04-14,107.320000,108.550003,105.769997,108.110001,108.110001,456863
2011-04-15,108.449997,110.099998,107.209999,109.660004,109.660004,352072
2011-04-17,null,null,null,null,null,null
2011-04-18,109.430000,109.440002,106.540001,107.120003,107.120003,224394
2011-04-19,107.519997,108.449997,105.500000,108.150002,108.150002,138178
2011-04-20,108.449997,111.660004,107.959999,111.449997,111.449997,324778
2011-04-21,111.370003,112.480003,111.000000,112.290001,112.290001,291546
2011-04-24,null,null,null,null,null,null
2011-04-25,112.339996,113.480003,111.080002,112.279999,112.279999,240462
2011-04-26,112.150002,112.639999,111.120003,112.209999,112.209999,209683
2011-04-27,111.889999,113.400002,110.709999,112.760002,112.760002,234441
2011-04-28,113.129997,113.970001,111.690002,112.860001,112.860001,338697
2011-04-29,112.820000,114.180000,112.250000,113.930000,113.930000,301604
2011-05-01,null,null,null,null,null,null
2011-05-02,113.889999,114.830002,110.820000,113.519997,113.519997,201831
2011-05-03,112.980003,113.220001,110.300003,111.050003,111.050003,310994
2011-05-04,110.680000,111.220001,108.480003,109.239998,109.239998,300333
2011-05-05,108.779999,109.379997,98.250000,99.800003,99.800003,333018
2011-05-06,99.760002,102.379997,94.629997,97.180000,97.180000,670082
2011-05-08,null,null,null,null,null,null
2011-05-09,98.110001,103.400002,97.419998,102.550003,102.550003,606528
2011-05-10,102.440002,103.949997,100.120003,103.879997,103.879997,469290
2011-05-11,103.690002,104.599998,97.500000,98.209999,98.209999,439607
2011-05-12,98.589996,100.489998,95.250000,98.970001,98.970001,524761
2011-05-13,98.809998,100.699997,97.089996,99.650002,99.650002,522503
2011-05-15,null,null,null,null,null,null
2011-05-16,99.360001,99.650002,96.889999,97.370003,97.370003,367717
2011-05-17,96.980003,97.809998,95.019997,96.910004,96.910004,335318
2011-05-18,97.570000,100.989998,97.459999,100.099998,100.099998,399128
2011-05-19,99.760002,100.790001,98.160004,98.440002,98.440002,285299
2011-05-20,98.599998,99.900002,95.989998,99.489998,99.489998,142668
2011-05-22,null,null,null,null,null,null
2011-05-23,99.680000,100.040001,96.370003,97.699997,97.699997,394911
2011-05-24,97.540001,100.089996,96.610001,99.589996,99.589996,296828
2011-05-25,99.269997,101.629997,98.199997,101.320000,101.320000,339530
2011-05-26,101.239998,101.900002,99.610001,100.230003,100.230003,354880
2011-05-27,100.160004,101.239998,100.040001,100.589996,100.589996,332135
2011-05-29,null,null,null,null,null,null
2011-05-31,100.690002,103.389999,99.599998,102.699997,102.699997,212254
2011-06-01,102.680000,103.309998,99.860001,100.290001,100.290001,319037
2011-06-02,99.790001,100.900002,98.459999,100.400002,100.400002,376476
2011-06-03,100.870003,100.870003,98.120003,100.220001,100.220001,389637
2011-06-05,null,null,null,null,null,null
2011-06-06,100.419998,100.680000,98.550003,99.010002,99.010002,351309
2011-06-07,98.820000,99.699997,97.739998,99.089996,99.089996,289670
2011-06-08,99.580002,101.889999,98.019997,100.739998,100.739998,415373
2011-06-09,100.830002,102.440002,100.739998,101.930000,101.930000,484275
2011-06-10,101.839996,102.150002,98.599998,99.290001,99.290001,345542
2011-06-12,null,null,null,null,null,null
2011-06-13,98.769997,99.320000,96.129997,97.300003,97.300003,379238
2011-06-14,97.089996,99.440002,96.510002,99.370003,99.370003,381993
2011-06-15,99.680000,99.949997,94.010002,94.809998,94.809998,347721
2011-06-16,95.290001,95.750000,94.290001,94.949997,94.949997,508717
2011-06-17,95.099998,95.400002,91.839996,93.010002,93.010002,336011
2011-06-19,null,null,null,null,null,null
2011-06-20,92.800003,93.489998,91.139999,93.260002,93.260002,245013
2011-06-21,93.489998,94.739998,92.500000,93.400002,93.400002,136837
2011-06-22,93.760002,95.699997,93.239998,95.410004,95.410004,323911
2011-06-23,94.400002,94.470001,89.690002,91.019997,91.019997,296275
2011-06-24,92.290001,92.339996,89.820000,91.160004,91.160004,484057
2011-06-26,null,null,null,null,null,null
2011-06-27,91.160004,91.300003,89.610001,90.610001,90.610001,337767
2011-06-28,90.709999,92.959999,90.440002,92.889999,92.889999,278681
2011-06-29,93.370003,95.839996,92.660004,94.769997,94.769997,279024
2011-06-30,95.080002,95.820000,93.879997,95.419998,95.419998,348790
2011-07-01,95.120003,95.389999,93.449997,94.940002,94.940002,276580
2011-07-03,null,null,null,null,null,null
2011-07-05,94.980003,97.480003,94.339996,96.889999,96.889999,263626
2011-07-06,97.000000,97.790001,95.900002,96.650002,96.650002,275650
2011-07-07,97.040001,99.419998,96.989998,98.669998,98.669998,288321
2011-07-08,98.790001,99.180000,95.599998,96.199997,96.199997,339270
2011-07-10,null,null,null,null,null,null
2011-07-11,96.099998,96.750000,94.139999,95.150002,95.150002,347999
2011-07-12,95.089996,97.500000,93.550003,97.430000,97.430000,311449
2011-07-13,96.720001,99.209999,96.529999,98.050003,98.050003,343493
2011-07-14,97.589996,98.879997,94.529999,95.690002,95.690002,355098
2011-07-15,96.029999,97.739998,95.209999,97.239998,97.239998,403419
2011-07-17,null,null,null,null,null,null
2011-07-18,97.370003,97.690002,94.690002,95.930000,95.930000,266461
2011-07-19,96.160004,98.650002,95.930000,97.500000,97.500000,203973
2011-07-20,98.110001,99.019997,96.639999,98.139999,98.139999,138045
2011-07-21,98.360001,100.160004,97.199997,99.129997,99.129997,295669
2011-07-22,99.199997,100.190002,98.430000,99.870003,99.870003,293973
2011-07-24,null,null,null,null,null,null
2011-07-25,99.760002,99.870003,98.519997,99.199997,99.199997,223266
2011-07-26,99.150002,100.620003,97.760002,99.589996,99.589996,205209
2011-07-27,99.180000,99.500000,97.139999,97.400002,97.400002,332692
2011-07-28,97.269997,98.010002,96.510002,97.440002,97.440002,304524
2011-07-29,97.160004,97.389999,94.949997,95.699997,95.699997,236246
2011-07-31,null,null,null,null,null,null
2011-08-01,96.199997,98.599998,93.419998,94.889999,94.889999,284385
2011-08-02,95.019997,95.680000,93.080002,93.790001,93.790001,398857
2011-08-03,93.150002,93.750000,91.220001,91.930000,91.930000,328175
2011-08-04,91.940002,92.589996,86.040001,86.629997,86.629997,350221
2011-08-05,86.500000,88.320000,82.870003,86.879997,86.879997,535941
2011-08-07,null,null,null,null,null,null
2011-08-08,85.709999,85.730003,80.169998,81.309998,81.309998,512488
2011-08-09,81.099998,83.050003,75.709999,79.300003,79.300003,521066
2011-08-10,81.900002,83.139999,79.529999,82.889999,82.889999,605796
2011-08-11,81.949997,85.970001,81.029999,85.720001,85.720001,520144
2011-08-12,85.550003,87.370003,84.019997,85.379997,85.379997,502092
2011-08-14,null,null,null,null,null,null
2011-08-15,85.589996,88.050003,84.400002,87.879997,87.879997,350091
2011-08-16,87.680000,87.930000,85.620003,86.650002,86.650002,292796
2011-08-17,87.099998,89.000000,86.650002,87.580002,87.580002,375339
2011-08-18,87.410004,87.529999,81.150002,82.379997,82.379997,344487
2011-08-19,81.300003,83.550003,79.169998,82.260002,82.260002,331275
2011-08-21,null,null,null,null,null,null
2011-08-22,82.419998,84.669998,81.129997,84.120003,84.120003,148811
2011-08-23,84.449997,86.389999,83.400002,85.440002,85.440002,374045
2011-08-24,85.669998,86.589996,84.550003,85.160004,85.160004,353947
2011-08-25,85.169998,86.559998,83.010002,85.300003,85.300003,294928
2011-08-26,85.089996,85.639999,82.949997,85.370003,85.370003,357816
2011-08-28,null,null,null,null,null,null
2011-08-29,85.330002,87.620003,85.110001,87.269997,87.269997,283261
2011-08-30,87.510002,89.209999,86.459999,88.900002,88.900002,208605
2011-08-31,88.790001,89.540001,87.669998,88.809998,88.809998,315383
2011-09-01,88.730003,89.900002,88.209999,88.930000,88.930000,317696
2011-09-02,88.779999,88.989998,85.419998,86.449997,86.449997,282342
2011-09-04,null,null,null,null,null,null
2011-09-06,86.459999,86.599998,83.199997,86.019997,86.019997,307284
2011-09-07,86.500000,90.480003,86.150002,89.339996,89.339996,316166
2011-09-08,90.110001,90.230003,88.589996,89.050003,89.050003,313728
2011-09-09,88.769997,89.500000,85.639999,87.239998,87.239998,336725
2011-09-11,null,null,null,null,null,null
2011-09-12,86.699997,88.949997,85.000000,88.190002,88.190002,349238
2011-09-13,88.949997,90.519997,87.809998,90.209999,90.209999,355070
2011-09-14,89.879997,90.250000,88.209999,88.910004,88.910004,364262
2011-09-15,88.599998,90.150002,88.010002,89.400002,89.400002,330978
2011-09-16,89.110001,89.779999,87.000000,87.959999,87.959999,296285
2011-09-18,null,null,null,null,null,null
2011-09-19,87.750000,87.750000,84.790001,85.699997,85.699997,210962
2011-09-20,85.839996,87.459999,85.110001,86.889999,86.889999,132221
2011-09-21,86.510002,87.989998,84.919998,85.919998,85.919998,264593
2011-09-22,84.809998,85.000000,79.660004,80.510002,80.510002,298905
2011-09-23,80.400002,81.809998,77.550003,79.849998,79.849998,459998
2011-09-25,null,null,null,null,null,null
2011-09-26,79.639999,81.360001,77.110001,80.239998,80.239998,427569
2011-09-27,81.480003,84.769997,80.919998,84.449997,84.449997,325671
2011-09-28,83.760002,84.620003,80.540001,81.209999,81.209999,313568
2011-09-29,80.669998,83.980003,79.639999,82.139999,82.139999,282850
2011-09-30,83.070000,83.230003,78.599998,79.199997,79.199997,351345
2011-10-02,null,null,null,null,null,null
2011-10-03,78.919998,79.639999,76.650002,77.610001,77.610001,367957
2011-10-04,76.400002,77.989998,74.949997,75.669998,75.669998,392782
2011-10-05,78.250000,79.820000,76.940002,79.680000,79.680000,428113
2011-10-06,79.709999,82.900002,79.080002,82.589996,82.589996,336067
2011-10-07,82.570000,84.000000,81.360001,82.980003,82.980003,386089
2011-10-09,null,null,null,null,null,null
2011-10-10,82.750000,86.089996,82.750000,85.410004,85.410004,377540
2011-10-11,85.699997,86.639999,83.970001,85.809998,85.809998,264825
2011-10-12,85.199997,86.589996,84.519997,85.570000,85.570000,362324
2011-10-13,84.930000,85.389999,83.169998,84.230003,84.230003,294230
2011-10-14,84.470001,87.400002,83.769997,86.800003,86.800003,360268
2011-10-16,null,null,null,null,null,null
2011-10-17,87.480003,88.180000,85.879997,86.379997,86.379997,274846
2011-10-18,86.199997,89.029999,85.550003,88.339996,88.339996,227298
2011-10-19,88.260002,89.510002,85.870003,86.110001,86.110001,203765
2011-10-20,86.099998,86.940002,84.099998,85.300003,85.300003,112020
2011-10-21,86.500000,88.889999,85.949997,87.400002,87.400002,389241
2011-10-23,null,null,null,null,null,null
2011-10-24,87.050003,91.879997,87.000000,91.269997,91.269997,296555
2011-10-25,91.690002,94.650002,91.099998,93.169998,93.169998,484139
2011-10-26,92.589996,93.919998,90.000000,90.199997,90.199997,489373
2011-10-27,90.980003,94.250000,90.739998,93.959999,93.959999,411445
2011-10-28,93.930000,93.930000,92.010002,93.320000,93.320000,327446
2011-10-30,null,null,null,null,null,null
